test_id,question_id,subject,level,response_count,median_response_time,threshold,cap_bound
reading_grade3_2015,28,reading,grade3,127,70.0,10.0,True
reading_grade3_2015,29,reading,grade3,127,43.0,10.0,True
reading_grade3_2015,30,reading,grade3,127,17.0,5.1,False
reading_grade3_2015,31,reading,grade3,127,26.0,7.8,False
reading_grade3_2015,32,reading,grade3,127,21.0,6.3,False
reading_grade3_2015,33,reading,grade3,127,14.0,4.2,False
reading_grade3_2015,34,reading,grade3,127,18.0,5.3999999999999995,False
reading_grade3_2015,35,reading,grade3,127,21.0,6.3,False
reading_grade3_2015,36,reading,grade3,127,14.0,4.2,False
reading_grade3_2015,37,reading,grade3,127,19.0,5.7,False
reading_grade3_2015,38,reading,grade3,127,16.0,4.8,False
reading_grade3_2015,39,reading,grade3,127,16.0,4.8,False
reading_grade3_2015,40,reading,grade3,127,16.0,4.8,False
reading_grade4_2015,1,reading,grade4,153,14.0,4.2,False
reading_grade4_2015,2,reading,grade4,153,6.0,1.7999999999999998,False
reading_grade4_2015,3,reading,grade4,153,7.0,2.1,False
reading_grade4_2015,4,reading,grade4,153,8.0,2.4,False
reading_grade4_2015,5,reading,grade4,153,7.0,2.1,False
reading_grade4_2015,6,reading,grade4,153,9.0,2.6999999999999997,False
reading_grade4_2015,7,reading,grade4,153,8.0,2.4,False
reading_grade4_2015,8,reading,grade4,153,5.0,1.5,False
reading_grade4_2015,9,reading,grade4,153,9.0,2.6999999999999997,False
reading_grade4_2015,10,reading,grade4,153,9.0,2.6999999999999997,False
reading_grade4_2015,11,reading,grade4,153,7.0,2.1,False
reading_grade4_2015,12,reading,grade4,153,5.0,1.5,False
reading_grade4_2015,13,reading,grade4,153,8.0,2.4,False
reading_grade4_2015,14,reading,grade4,153,7.0,2.1,False
reading_grade4_2015,15,reading,grade4,153,9.0,2.6999999999999997,False
reading_grade4_2015,16,reading,grade4,153,6.0,1.7999999999999998,False
reading_grade4_2015,17,reading,grade4,153,7.0,2.1,False
reading_grade4_2015,18,reading,grade4,153,6.0,1.7999999999999998,False
reading_grade4_2015,19,reading,grade4,153,6.0,1.7999999999999998,False
reading_grade4_2015,20,reading,grade4,153,8.0,2.4,False
reading_grade4_2015,21,reading,grade4,153,8.0,2.4,False
reading_grade4_2015,22,reading,grade4,153,6.0,1.7999999999999998,False
reading_grade4_2015,23,reading,grade4,153,8.0,2.4,False
reading_grade4_2015,24,reading,grade4,153,7.0,2.1,False
reading_grade4_2015,25,reading,grade4,153,12.0,3.5999999999999996,False
reading_grade4_2015,26,reading,grade4,153,6.0,1.7999999999999998,False
reading_grade4_2015,27,reading,grade4,153,7.0,2.1,False
reading_grade4_2015,28,reading,grade4,153,10.0,3.0,False
reading_grade4_2015,29,reading,grade4,153,7.0,2.1,False
reading_grade4_2015,30,reading,grade4,153,9.0,2.6999999999999997,False
reading_grade4_2015,31,reading,grade4,153,9.0,2.6999999999999997,False
reading_grade4_2015,32,reading,grade4,153,10.0,3.0,False
reading_grade4_2015,33,reading,grade4,153,5.0,1.5,False
reading_grade4_2015,34,reading,grade4,153,5.0,1.5,False
reading_grade4_2015,35,reading,grade4,153,7.0,2.1,False
reading_grade4_2015,36,reading,grade4,153,8.0,2.4,False
reading_grade4_2015,37,reading,grade4,153,10.0,3.0,False
reading_grade4_2015,38,reading,grade4,153,11.0,3.3,False
reading_grade4_2015,39,reading,grade4,153,9.0,2.6999999999999997,False
reading_grade4_2015,40,reading,grade4,153,6.0,1.7999999999999998,False
reading_grade4_practice_2024,1,reading,grade4,302,11.0,3.3,False
reading_grade4_practice_2024,2,reading,grade4,302,9.0,2.6999999999999997,False
reading_grade4_practice_2024,3,reading,grade4,302,9.5,2.85,False
reading_grade4_practice_2024,4,reading,grade4,302,8.0,2.4,False
reading_grade4_practice_2024,5,reading,grade4,302,7.5,2.25,False
reading_grade4_practice_2024,6,reading,grade4,302,7.0,2.1,False
reading_grade4_practice_2024,7,reading,grade4,302,12.0,3.5999999999999996,False
reading_grade4_practice_2024,8,reading,grade4,302,9.0,2.6999999999999997,False
reading_grade4_practice_2024,9,reading,grade4,302,8.0,2.4,False
reading_grade4_practice_2024,10,reading,grade4,302,10.0,3.0,False
reading_grade4_practice_2024,11,reading,grade4,302,7.0,2.1,False
reading_grade4_practice_2024,12,reading,grade4,302,11.5,3.4499999999999997,False
reading_grade4_practice_2024,13,reading,grade4,302,8.0,2.4,False
reading_grade4_practice_2024,14,reading,grade4,302,6.0,1.7999999999999998,False
reading_grade4_practice_2024,15,reading,grade4,302,6.0,1.7999999999999998,False
reading_grade4_practice_2024,16,reading,grade4,302,12.0,3.5999999999999996,False
reading_grade4_practice_2024,17,reading,grade4,302,7.0,2.1,False
reading_grade4_practice_2024,18,reading,grade4,302,9.0,2.6999999999999997,False
reading_grade4_practice_2024,19,reading,grade4,302,10.0,3.0,False
reading_grade4_practice_2024,20,reading,grade4,302,10.0,3.0,False
reading_grade4_practice_2024,21,reading,grade4,302,13.0,3.9,False
reading_grade4_practice_2024,22,reading,grade4,302,13.0,3.9,False
reading_grade4_practice_2024,23,reading,grade4,302,16.0,4.8,False
reading_grade4_practice_2024,24,reading,grade4,302,16.0,4.8,False
reading_grade4_practice_2024,25,reading,grade4,302,16.0,4.8,False
reading_grade4_practice_2024,26,reading,grade4,302,9.0,2.6999999999999997,False
reading_grade4_practice_2024,27,reading,grade4,302,12.5,3.75,False
reading_grade4_practice_2024,28,reading,grade4,302,12.0,3.5999999999999996,False
reading_grade4_practice_2024,29,reading,grade4,302,14.5,4.35,False
reading_grade4_practice_2024,30,reading,grade4,302,9.5,2.85,False
reading_grade4_practice_2024,31,reading,grade4,302,8.0,2.4,False
reading_grade4_practice_2024,32,reading,grade4,302,8.0,2.4,False
reading_grade4_practice_2024,33,reading,grade4,302,15.0,4.5,False
reading_grade4_practice_2024,34,reading,grade4,302,14.0,4.2,False
reading_grade4_practice_2024,35,reading,grade4,302,14.5,4.35,False
reading_grade4_practice_2024,36,reading,grade4,302,7.5,2.25,False
reading_grade4_practice_2024,37,reading,grade4,302,8.0,2.4,False
reading_grade4_practice_2024,38,reading,grade4,302,13.0,3.9,False
reading_grade4_practice_2024,39,reading,grade4,302,8.0,2.4,False
reading_grade4_practice_2024,40,reading,grade4,302,11.0,3.3,False
reading_grade4_practice_2024,41,reading,grade4,302,8.0,2.4,False
reading_grade4_practice_2024,42,reading,grade4,302,9.0,2.6999999999999997,False
reading_grade5_2015,1,reading,grade5,378,9.0,2.6999999999999997,False
reading_grade5_2015,2,reading,grade5,378,9.0,2.6999999999999997,False
reading_grade5_2015,3,reading,grade5,378,8.0,2.4,False
reading_grade5_2015,4,reading,grade5,378,11.0,3.3,False
reading_grade5_2015,5,reading,grade5,378,10.0,3.0,False
reading_grade5_2015,6,reading,grade5,378,9.0,2.6999999999999997,False
reading_grade5_2015,7,reading,grade5,378,12.0,3.5999999999999996,False
reading_grade5_2015,8,reading,grade5,378,9.5,2.85,False
reading_grade5_2015,9,reading,grade5,378,9.0,2.6999999999999997,False
reading_grade5_2015,10,reading,grade5,378,11.5,3.4499999999999997,False
reading_grade5_2015,11,reading,grade5,378,9.0,2.6999999999999997,False
reading_grade5_2015,12,reading,grade5,378,7.0,2.1,False
reading_grade5_2015,13,reading,grade5,378,15.0,4.5,False
reading_grade5_2015,14,reading,grade5,378,6.0,1.7999999999999998,False
reading_grade5_2015,15,reading,grade5,378,7.5,2.25,False
reading_grade5_2015,16,reading,grade5,378,8.0,2.4,False
reading_grade5_2015,17,reading,grade5,378,6.0,1.7999999999999998,False
reading_grade5_2015,18,reading,grade5,378,21.0,6.3,False
reading_grade5_2015,19,reading,grade5,378,14.0,4.2,False
reading_grade5_2015,20,reading,grade5,378,14.5,4.35,False
reading_grade5_2015,21,reading,grade5,378,20.5,6.1499999999999995,False
reading_grade5_2015,22,reading,grade5,378,22.0,6.6,False
reading_grade5_2015,23,reading,grade5,378,12.0,3.5999999999999996,False
reading_grade5_2015,24,reading,grade5,378,16.0,4.8,False
reading_grade5_2015,25,reading,grade5,378,15.0,4.5,False
reading_grade5_2015,26,reading,grade5,378,24.5,7.35,False
reading_grade5_2015,27,reading,grade5,378,19.0,5.7,False
reading_grade5_2015,28,reading,grade5,378,17.0,5.1,False
reading_grade5_2015,29,reading,grade5,378,12.0,3.5999999999999996,False
reading_grade5_2015,30,reading,grade5,378,20.0,6.0,False
reading_grade5_2015,31,reading,grade5,378,23.0,6.8999999999999995,False
reading_grade5_2015,32,reading,grade5,378,19.0,5.7,False
reading_grade5_2015,33,reading,grade5,378,12.0,3.5999999999999996,False
reading_grade5_2015,34,reading,grade5,378,7.0,2.1,False
reading_grade5_2015,35,reading,grade5,378,21.5,6.45,False
reading_grade5_2015,36,reading,grade5,378,17.0,5.1,False
reading_grade5_2015,37,reading,grade5,378,11.0,3.3,False
reading_grade5_2015,38,reading,grade5,378,21.0,6.3,False
reading_grade5_2015,39,reading,grade5,378,14.0,4.2,False
reading_grade5_2015,40,reading,grade5,378,9.0,2.6999999999999997,False
reading_grade5_practice_2024,1,reading,grade5,271,10.0,3.0,False
reading_grade5_practice_2024,2,reading,grade5,271,7.0,2.1,False
reading_grade5_practice_2024,3,reading,grade5,271,8.0,2.4,False
reading_grade5_practice_2024,4,reading,grade5,271,8.0,2.4,False
reading_grade5_practice_2024,5,reading,grade5,271,7.0,2.1,False
reading_grade5_practice_2024,6,reading,grade5,271,9.0,2.6999999999999997,False
reading_grade5_practice_2024,7,reading,grade5,271,9.0,2.6999999999999997,False
reading_grade5_practice_2024,8,reading,grade5,271,8.0,2.4,False
reading_grade5_practice_2024,9,reading,grade5,271,8.0,2.4,False
reading_grade5_practice_2024,10,reading,grade5,271,10.0,3.0,False
reading_grade5_practice_2024,11,reading,grade5,271,11.0,3.3,False
reading_grade5_practice_2024,12,reading,grade5,271,10.0,3.0,False
reading_grade5_practice_2024,13,reading,grade5,271,8.0,2.4,False
reading_grade5_practice_2024,14,reading,grade5,271,12.0,3.5999999999999996,False
reading_grade5_practice_2024,15,reading,grade5,271,8.0,2.4,False
reading_grade5_practice_2024,16,reading,grade5,271,9.0,2.6999999999999997,False
reading_grade5_practice_2024,17,reading,grade5,271,9.0,2.6999999999999997,False
reading_grade5_practice_2024,18,reading,grade5,271,8.0,2.4,False
reading_grade5_practice_2024,19,reading,grade5,271,9.0,2.6999999999999997,False
reading_grade5_practice_2024,20,reading,grade5,271,13.0,3.9,False
reading_grade5_practice_2024,21,reading,grade5,271,11.0,3.3,False
reading_grade5_practice_2024,22,reading,grade5,271,10.0,3.0,False
reading_grade5_practice_2024,23,reading,grade5,271,8.0,2.4,False
reading_grade5_practice_2024,24,reading,grade5,271,7.0,2.1,False
reading_grade5_practice_2024,25,reading,grade5,271,11.0,3.3,False
reading_grade5_practice_2024,26,reading,grade5,271,9.0,2.6999999999999997,False
reading_grade5_practice_2024,27,reading,grade5,271,9.0,2.6999999999999997,False
reading_grade5_practice_2024,28,reading,grade5,271,10.0,3.0,False
reading_grade5_practice_2024,29,reading,grade5,271,9.0,2.6999999999999997,False
reading_grade5_practice_2024,30,reading,grade5,271,11.0,3.3,False
reading_grade5_practice_2024,31,reading,grade5,271,7.0,2.1,False
reading_grade5_practice_2024,32,reading,grade5,271,10.0,3.0,False
reading_grade5_practice_2024,33,reading,grade5,271,10.0,3.0,False
reading_grade5_practice_2024,34,reading,grade5,271,10.0,3.0,False
reading_grade5_practice_2024,35,reading,grade5,271,8.0,2.4,False
reading_grade5_practice_2024,36,reading,grade5,271,8.0,2.4,False
reading_grade5_practice_2024,37,reading,grade5,271,9.0,2.6999999999999997,False
reading_grade5_practice_2024,38,reading,grade5,271,6.0,1.7999999999999998,False
reading_grade6_2015,1,reading,grade6,119,7.0,2.1,False
reading_grade6_2015,2,reading,grade6,119,5.0,1.5,False
reading_grade6_2015,3,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,4,reading,grade6,119,4.0,1.2,False
reading_grade6_2015,5,reading,grade6,119,4.0,1.2,False
reading_grade6_2015,6,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,7,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,8,reading,grade6,119,8.0,2.4,False
reading_grade6_2015,9,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,10,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,11,reading,grade6,119,7.0,2.1,False
reading_grade6_2015,12,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,13,reading,grade6,119,11.0,3.3,False
reading_grade6_2015,14,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,15,reading,grade6,119,7.0,2.1,False
reading_grade6_2015,16,reading,grade6,119,7.0,2.1,False
reading_grade6_2015,17,reading,grade6,119,7.0,2.1,False
reading_grade6_2015,18,reading,grade6,119,5.0,1.5,False
reading_grade6_2015,19,reading,grade6,119,8.0,2.4,False
reading_grade6_2015,20,reading,grade6,119,8.0,2.4,False
reading_grade6_2015,21,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,22,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,23,reading,grade6,119,5.0,1.5,False
reading_grade6_2015,24,reading,grade6,119,10.0,3.0,False
reading_grade6_2015,25,reading,grade6,119,5.0,1.5,False
reading_grade6_2015,26,reading,grade6,119,16.0,4.8,False
reading_grade6_2015,27,reading,grade6,119,11.0,3.3,False
reading_grade6_2015,28,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,29,reading,grade6,119,7.0,2.1,False
reading_grade6_2015,30,reading,grade6,119,10.0,3.0,False
reading_grade6_2015,31,reading,grade6,119,6.0,1.7999999999999998,False
reading_grade6_2015,32,reading,grade6,119,12.0,3.5999999999999996,False
reading_grade6_2015,33,reading,grade6,119,7.0,2.1,False
reading_grade6_2015,34,reading,grade6,119,12.0,3.5999999999999996,False
reading_grade6_2015,35,reading,grade6,119,5.0,1.5,False
reading_grade6_2015,36,reading,grade6,119,7.0,2.1,False
reading_grade6_2015,37,reading,grade6,119,8.0,2.4,False
reading_grade6_2015,38,reading,grade6,119,8.0,2.4,False
reading_grade6_2015,39,reading,grade6,119,10.0,3.0,False
reading_grade6_2015,40,reading,grade6,119,8.0,2.4,False
reading_grade6_2015,41,reading,grade6,119,12.0,3.5999999999999996,False
reading_grade6_2015,42,reading,grade6,119,8.0,2.4,False
reading_grade6_2015,43,reading,grade6,119,8.0,2.4,False
reading_grade6_2015,44,reading,grade6,119,7.0,2.1,False
reading_grade6_2015,45,reading,grade6,119,7.0,2.1,False
reading_grade6_practice_2024,1,reading,grade6,168,5.0,1.5,False
reading_grade6_practice_2024,2,reading,grade6,168,3.0,0.8999999999999999,False
reading_grade6_practice_2024,3,reading,grade6,168,4.5,1.3499999999999999,False
reading_grade6_practice_2024,4,reading,grade6,168,4.0,1.2,False
reading_grade6_practice_2024,5,reading,grade6,168,7.0,2.1,False
reading_grade6_practice_2024,6,reading,grade6,168,6.0,1.7999999999999998,False
reading_grade6_practice_2024,7,reading,grade6,168,6.0,1.7999999999999998,False
reading_grade6_practice_2024,8,reading,grade6,168,7.0,2.1,False
reading_grade6_practice_2024,9,reading,grade6,168,6.0,1.7999999999999998,False
reading_grade6_practice_2024,10,reading,grade6,168,6.0,1.7999999999999998,False
reading_grade6_practice_2024,11,reading,grade6,168,6.0,1.7999999999999998,False
reading_grade6_practice_2024,12,reading,grade6,168,7.0,2.1,False
reading_grade6_practice_2024,13,reading,grade6,168,9.0,2.6999999999999997,False
reading_grade6_practice_2024,14,reading,grade6,168,6.0,1.7999999999999998,False
reading_grade6_practice_2024,15,reading,grade6,168,11.0,3.3,False
reading_grade6_practice_2024,16,reading,grade6,168,9.0,2.6999999999999997,False
reading_grade6_practice_2024,17,reading,grade6,168,7.0,2.1,False
reading_grade6_practice_2024,18,reading,grade6,168,6.0,1.7999999999999998,False
reading_grade6_practice_2024,19,reading,grade6,168,4.5,1.3499999999999999,False
reading_grade6_practice_2024,20,reading,grade6,168,11.0,3.3,False
reading_grade6_practice_2024,21,reading,grade6,168,5.0,1.5,False
reading_grade6_practice_2024,22,reading,grade6,168,7.0,2.1,False
reading_grade6_practice_2024,23,reading,grade6,168,6.5,1.95,False
reading_grade6_practice_2024,24,reading,grade6,168,7.0,2.1,False
reading_grade6_practice_2024,25,reading,grade6,168,8.0,2.4,False
reading_grade6_practice_2024,26,reading,grade6,168,8.0,2.4,False
reading_grade6_practice_2024,27,reading,grade6,168,7.5,2.25,False
reading_grade6_practice_2024,28,reading,grade6,168,7.0,2.1,False
reading_grade6_practice_2024,29,reading,grade6,168,6.0,1.7999999999999998,False
reading_grade7_2015,1,reading,grade7,101,72.0,10.0,True
reading_grade7_2015,2,reading,grade7,101,13.0,3.9,False
reading_grade7_2015,3,reading,grade7,101,14.0,4.2,False
reading_grade7_2015,4,reading,grade7,101,25.0,7.5,False
reading_grade7_2015,5,reading,grade7,101,8.0,2.4,False
reading_grade7_2015,6,reading,grade7,101,21.0,6.3,False
reading_grade7_2015,7,reading,grade7,101,11.0,3.3,False
reading_grade7_2015,8,reading,grade7,101,32.0,9.6,False
reading_grade7_2015,9,reading,grade7,101,5.0,1.5,False
reading_grade7_2015,10,reading,grade7,101,12.0,3.5999999999999996,False
reading_grade7_2015,11,reading,grade7,101,12.0,3.5999999999999996,False
reading_grade7_2015,12,reading,grade7,101,24.0,7.199999999999999,False
reading_grade7_2015,13,reading,grade7,101,15.0,4.5,False
reading_grade7_2015,14,reading,grade7,101,14.0,4.2,False
reading_grade7_2015,15,reading,grade7,101,8.0,2.4,False
reading_grade7_2015,16,reading,grade7,101,18.0,5.3999999999999995,False
reading_grade7_2015,17,reading,grade7,101,21.0,6.3,False
reading_grade7_2015,18,reading,grade7,101,41.0,10.0,True
reading_grade7_2015,19,reading,grade7,101,10.0,3.0,False
reading_grade7_2015,20,reading,grade7,101,11.0,3.3,False
reading_grade7_2015,21,reading,grade7,101,19.0,5.7,False
reading_grade7_2015,22,reading,grade7,101,5.0,1.5,False
reading_grade7_2015,23,reading,grade7,101,8.0,2.4,False
reading_grade7_2015,24,reading,grade7,101,15.0,4.5,False
reading_grade7_2015,25,reading,grade7,101,35.0,10.0,True
reading_grade7_2015,26,reading,grade7,101,7.0,2.1,False
reading_grade7_2015,27,reading,grade7,101,9.0,2.6999999999999997,False
reading_grade7_2015,28,reading,grade7,101,11.0,3.3,False
reading_grade7_2015,29,reading,grade7,101,10.0,3.0,False
reading_grade7_2015,30,reading,grade7,101,10.0,3.0,False
reading_grade7_2015,31,reading,grade7,101,12.0,3.5999999999999996,False
reading_grade7_2015,32,reading,grade7,101,24.0,7.199999999999999,False
reading_grade7_2015,33,reading,grade7,101,19.0,5.7,False
reading_grade7_2015,34,reading,grade7,101,15.0,4.5,False
reading_grade7_2015,35,reading,grade7,101,15.0,4.5,False
reading_grade7_2015,36,reading,grade7,101,16.0,4.8,False
reading_grade7_2015,37,reading,grade7,101,31.0,9.299999999999999,False
reading_grade7_2015,38,reading,grade7,101,20.0,6.0,False
reading_grade7_2015,39,reading,grade7,101,12.0,3.5999999999999996,False
reading_grade7_2015,40,reading,grade7,101,18.0,5.3999999999999995,False
reading_grade7_2015,41,reading,grade7,101,19.0,5.7,False
reading_grade7_2015,42,reading,grade7,101,9.0,2.6999999999999997,False
reading_grade7_2015,43,reading,grade7,101,13.0,3.9,False
reading_grade7_2015,44,reading,grade7,101,11.0,3.3,False
reading_grade7_2015,45,reading,grade7,101,14.0,4.2,False
reading_grade7_practice_2024,1,reading,grade7,130,17.0,5.1,False
reading_grade7_practice_2024,2,reading,grade7,130,10.0,3.0,False
reading_grade7_practice_2024,3,reading,grade7,130,11.5,3.4499999999999997,False
reading_grade7_practice_2024,4,reading,grade7,130,23.0,6.8999999999999995,False
reading_grade7_practice_2024,5,reading,grade7,130,14.5,4.35,False
reading_grade7_practice_2024,6,reading,grade7,130,23.5,7.05,False
reading_grade7_practice_2024,7,reading,grade7,130,9.0,2.6999999999999997,False
reading_grade7_practice_2024,8,reading,grade7,130,10.5,3.15,False
reading_grade7_practice_2024,9,reading,grade7,130,14.0,4.2,False
reading_grade7_practice_2024,10,reading,grade7,130,17.5,5.25,False
reading_grade7_practice_2024,11,reading,grade7,130,10.0,3.0,False
reading_grade7_practice_2024,12,reading,grade7,130,7.5,2.25,False
reading_grade7_practice_2024,13,reading,grade7,130,20.0,6.0,False
reading_grade7_practice_2024,14,reading,grade7,130,28.0,8.4,False
reading_grade7_practice_2024,15,reading,grade7,130,17.5,5.25,False
reading_grade7_practice_2024,16,reading,grade7,130,16.0,4.8,False
reading_grade7_practice_2024,17,reading,grade7,130,12.0,3.5999999999999996,False
reading_grade7_practice_2024,18,reading,grade7,130,31.0,9.299999999999999,False
reading_grade7_practice_2024,19,reading,grade7,130,16.0,4.8,False
reading_grade7_practice_2024,20,reading,grade7,130,27.5,8.25,False
reading_grade7_practice_2024,21,reading,grade7,130,21.5,6.45,False
reading_grade7_practice_2024,22,reading,grade7,130,13.5,4.05,False
reading_grade7_practice_2024,23,reading,grade7,130,12.0,3.5999999999999996,False
reading_grade7_practice_2024,24,reading,grade7,130,15.0,4.5,False
reading_grade7_practice_2024,25,reading,grade7,130,12.0,3.5999999999999996,False
reading_grade7_practice_2024,26,reading,grade7,130,13.5,4.05,False
reading_grade7_practice_2024,27,reading,grade7,130,12.5,3.75,False
reading_grade7_practice_2024,28,reading,grade7,130,11.0,3.3,False
reading_grade7_practice_2024,29,reading,grade7,130,7.0,2.1,False
reading_grade7_practice_2024,30,reading,grade7,130,18.0,5.3999999999999995,False
reading_grade7_practice_2024,31,reading,grade7,130,11.5,3.4499999999999997,False
reading_grade7_practice_2024,32,reading,grade7,130,16.0,4.8,False
reading_grade7_practice_2024,33,reading,grade7,130,10.5,3.15,False
reading_grade7_practice_2024,34,reading,grade7,130,6.0,1.7999999999999998,False
reading_grade7_practice_2024,35,reading,grade7,130,10.0,3.0,False
reading_grade7_practice_2024,36,reading,grade7,130,9.0,2.6999999999999997,False
reading_grade8_2015,1,reading,grade8,31,39.0,10.0,True
reading_grade8_2015,2,reading,grade8,31,13.0,3.9,False
reading_grade8_2015,3,reading,grade8,31,11.0,3.3,False
reading_grade8_2015,4,reading,grade8,31,7.0,2.1,False
reading_grade8_2015,5,reading,grade8,31,10.0,3.0,False
reading_grade8_2015,6,reading,grade8,31,44.0,10.0,True
reading_grade8_2015,7,reading,grade8,31,7.0,2.1,False
reading_grade8_2015,8,reading,grade8,31,11.0,3.3,False
reading_grade8_2015,9,reading,grade8,31,15.0,4.5,False
reading_grade8_2015,10,reading,grade8,31,16.0,4.8,False
reading_grade8_2015,11,reading,grade8,31,20.0,6.0,False
reading_grade8_2015,12,reading,grade8,31,24.0,7.199999999999999,False
reading_grade8_2015,13,reading,grade8,31,14.0,4.2,False
reading_grade8_2015,14,reading,grade8,31,14.0,4.2,False
reading_grade8_2015,15,reading,grade8,31,15.0,4.5,False
reading_grade8_2015,16,reading,grade8,31,16.0,4.8,False
reading_grade8_2015,17,reading,grade8,31,9.0,2.6999999999999997,False
reading_grade8_2015,18,reading,grade8,31,10.0,3.0,False
reading_grade8_2015,19,reading,grade8,31,18.0,5.3999999999999995,False
reading_grade8_2015,20,reading,grade8,31,55.0,10.0,True
reading_grade8_2015,21,reading,grade8,31,19.0,5.7,False
reading_grade8_2015,22,reading,grade8,31,11.0,3.3,False
reading_grade8_2015,23,reading,grade8,31,10.0,3.0,False
reading_grade8_2015,24,reading,grade8,31,19.0,5.7,False
reading_grade8_2015,25,reading,grade8,31,11.0,3.3,False
reading_grade8_2015,26,reading,grade8,31,41.0,10.0,True
reading_grade8_2015,27,reading,grade8,31,37.0,10.0,True
reading_grade8_2015,28,reading,grade8,31,11.0,3.3,False
reading_grade8_2015,29,reading,grade8,31,28.0,8.4,False
reading_grade8_2015,30,reading,grade8,31,13.0,3.9,False
reading_grade8_2015,31,reading,grade8,31,32.0,9.6,False
reading_grade8_2015,32,reading,grade8,31,12.0,3.5999999999999996,False
reading_grade8_2015,33,reading,grade8,31,10.0,3.0,False
reading_grade8_2015,34,reading,grade8,31,18.0,5.3999999999999995,False
reading_grade8_2015,35,reading,grade8,31,18.0,5.3999999999999995,False
reading_grade8_2015,36,reading,grade8,31,7.0,2.1,False
reading_grade8_2015,37,reading,grade8,31,15.0,4.5,False
reading_grade8_2015,38,reading,grade8,31,9.0,2.6999999999999997,False
reading_grade8_2015,39,reading,grade8,31,19.0,5.7,False
reading_grade8_2015,40,reading,grade8,31,10.0,3.0,False
reading_grade8_2015,41,reading,grade8,31,6.0,1.7999999999999998,False
reading_grade8_practice_2024,1,reading,grade8,68,21.0,6.3,False
reading_grade8_practice_2024,2,reading,grade8,68,10.0,3.0,False
reading_grade8_practice_2024,3,reading,grade8,68,9.5,2.85,False
reading_grade8_practice_2024,4,reading,grade8,68,8.5,2.55,False
reading_grade8_practice_2024,5,reading,grade8,68,14.5,4.35,False
reading_grade8_practice_2024,6,reading,grade8,68,17.5,5.25,False
reading_grade8_practice_2024,7,reading,grade8,68,10.0,3.0,False
reading_grade8_practice_2024,8,reading,grade8,68,8.0,2.4,False
reading_grade8_practice_2024,9,reading,grade8,68,9.0,2.6999999999999997,False
reading_grade8_practice_2024,10,reading,grade8,68,16.0,4.8,False
reading_grade8_practice_2024,11,reading,grade8,68,17.0,5.1,False
reading_grade8_practice_2024,12,reading,grade8,68,25.5,7.6499999999999995,False
reading_grade8_practice_2024,13,reading,grade8,68,25.0,7.5,False
reading_grade8_practice_2024,14,reading,grade8,68,15.5,4.6499999999999995,False
reading_grade8_practice_2024,15,reading,grade8,68,25.0,7.5,False
reading_grade8_practice_2024,16,reading,grade8,68,8.0,2.4,False
reading_grade8_practice_2024,17,reading,grade8,68,29.0,8.7,False
reading_grade8_practice_2024,18,reading,grade8,68,11.0,3.3,False
reading_grade8_practice_2024,19,reading,grade8,68,5.5,1.65,False
reading_grade8_practice_2024,20,reading,grade8,68,10.0,3.0,False
reading_grade8_practice_2024,21,reading,grade8,68,21.5,6.45,False
reading_grade8_practice_2024,22,reading,grade8,68,12.0,3.5999999999999996,False
reading_grade8_practice_2024,23,reading,grade8,68,17.0,5.1,False
reading_grade8_practice_2024,24,reading,grade8,68,16.5,4.95,False
reading_grade8_practice_2024,25,reading,grade8,68,9.0,2.6999999999999997,False
reading_grade8_practice_2024,26,reading,grade8,68,11.0,3.3,False
reading_grade8_practice_2024,27,reading,grade8,68,11.0,3.3,False
reading_grade8_practice_2024,28,reading,grade8,68,23.0,6.8999999999999995,False
reading_grade8_practice_2024,29,reading,grade8,68,8.0,2.4,False
reading_grade8_practice_2024,30,reading,grade8,68,11.0,3.3,False
reading_grade8_practice_2024,31,reading,grade8,68,15.5,4.6499999999999995,False
reading_grade8_practice_2024,32,reading,grade8,68,16.0,4.8,False
reading_grade8_practice_2024,33,reading,grade8,68,19.5,5.85,False
reading_grade8_practice_2024,34,reading,grade8,68,12.0,3.5999999999999996,False
reading_grade8_practice_2024,35,reading,grade8,68,15.5,4.6499999999999995,False
reading_grade8_practice_2024,36,reading,grade8,68,7.0,2.1,False
reading_grade8_practice_2024,37,reading,grade8,68,6.0,1.7999999999999998,False
reading_grade8_practice_2024,38,reading,grade8,68,13.0,3.9,False
reading_grade8_practice_2024,39,reading,grade8,68,10.5,3.15,False
science_biology_2015,1,science,biology,504,13.0,3.9,False
science_biology_2015,2,science,biology,504,32.0,9.6,False
science_biology_2015,3,science,biology,504,15.0,4.5,False
science_biology_2015,4,science,biology,504,13.0,3.9,False
science_biology_2015,5,science,biology,504,9.5,2.85,False
science_biology_2015,6,science,biology,504,25.0,7.5,False
